Approximate vocal-track candidates from CLAP text/audio contrast
Database: C:\db\abstracted.sqlite
Tracks with CLAP embeddings: 61355
Threshold: top 5% score >= -0.033566
Selected: 3068
Score = max(vocal prompt similarity) - max(instrumental prompt similarity)

score	id	title	maest_top_labels	path
-0.003526	61777	Talk Hard - Any Love	Deep House, House, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists Pt. 1 - DEEP UNDER [2019]/03 - Talk Hard - Any Love.mp3
-0.003570	19711	W O L F feat JustoEse TODOS SON DJS Harrison BDP Phisica 2025	Tech House, House, Deep House	M:/Volumes/Abstracted/10001-20000/W O L F feat JustoEse TODOS SON DJS Harrison BDP Phisica 2025.wav
-0.003582	62278	Yan Cook - Noisy Neighbour (Original Mix)	Techno, Hard Techno, Acid	M:/Volumes/Avantgarde/MP3/Yan Cook - TOXIN EP [2018]/03 - Yan Cook - Noisy Neighbour (Original Mix).mp3
-0.003582	29045	UNKNOWN - Fantasies	Electro, Techno, Breakbeat	M:/Volumes/Abstracted/20001-30000/UNKNOWN - Fantasies.wav
-0.003595	58116	Alex Blumen - Chuzca	Techno, Deep Techno, Dub Techno	M:/Volumes/Avantgarde/MP3/Various Artists - PATAGONIA LABEL 5TH ANNIVERSARY [2019]/02 - Alex Blumen - Chuzca.mp3
-0.003612	31183	Zenker Brothers - Divided Society	Drum n Bass, Techno, Experimental	M:/Volumes/Abstracted/30001-40000/06 Divided Society.flac
-0.003636	57217	Kincaid feat. Sinal - It Said	Techno, Minimal, Dub Techno	M:/Volumes/Avantgarde/MP3/Various Artists - MONSTERA EP [2019]/04 - Kincaid feat. Sinal - It Said.mp3
-0.003758	33228	Cerbu - Minus One Lurker [UTR048]	Minimal, Minimal Techno, Techno	M:/Volumes/Abstracted/30001-40000/Cerbu - Minus One Lurker [UTR048].wav
-0.003802	39108	Thudoor - Creeper (Utip Remix)	Tech House, House, Electro House	M:/Volumes/Abstracted/30001-40000/Thudoor - Creeper (Utip Remix).wav
-0.003802	41464	Thudoor - Thudoor - Creeper (Utip Remix)	Tech House, House, Electro House	M:/Volumes/Avantgarde/HiRes/Thudoor & Utip - Inopinant EP [2025]/03 Thudoor - Creeper (Utip Remix).wav
-0.003818	44692	Vilod - Flump	Experimental, Ambient, Abstract	M:/Volumes/Albums/Vilod - The Clouds Know/03 - Flump.flac
-0.003859	59949	Klum Baumgartner, Detroit 95 Project - Seven Days	Electro House, Hands Up, Trance	M:/Volumes/Avantgarde/MP3/Various Artists - TECH HOUSE & BEATS [2018]/02 - Klum Baumgartner, Detroit 95 Project - Seven Days.mp3
-0.003892	21596	Carlos Perón Der Komtur ParaDOX Official Remix by Vatherfenslau	New Beat, Techno, Hard Beat	M:/Volumes/Abstracted/20001-30000/Carlos Perón Der Komtur ParaDOX Official Remix by Vatherfenslau.wav
-0.003898	274	ACA (YU) - Whateva	Tech House, Minimal, House	M:/Volumes/Abstracted/00001-10000/ACA (YU) - Whateva.flac
-0.003938	45780	Bawrut - Drum Beat	Techno, Tech House, Dancehall	M:/Volumes/Avantgarde/MP3/Bawrut - TURBO [2020]/03 - Bawrut - Drum Beat.mp3
-0.003998	40515	Dragutesku - Dragutesku & Search DiP - Perspective	Minimal, House, Tech House	M:/Volumes/Avantgarde/HiRes/Dragutesku x Search Dip - Prelude EP [2023]/B1 Dragutesku, Search DiP - Perspective.flac
-0.003998	2830	Dragutesku, Search DiP - Perspective	House, UK Garage, Minimal	M:/Volumes/Abstracted/00001-10000/Dragutesku, Search DiP - Perspective.flac
-0.004027	61036	Graylow - Blinded by the Dark	Techno, Deep Techno, Industrial	M:/Volumes/Avantgarde/MP3/Various Artists - VA-SI [2020]/01 - Graylow - Blinded by the Dark.mp3
-0.004043	56093	Cardios Then 33 - The Foreigner (Original Mix)	Neo Trance, Techno, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists - HUMBLE GROUND [2018]/05 - Cardios Then 33 - The Foreigner (Original Mix).mp3
-0.004052	47376	LEMNA - Incoherent	Techno, Experimental, Halftime	M:/Volumes/Avantgarde/MP3/Figure and Ground - Lemna [2019]/04 - LEMNA - Incoherent.mp3
-0.004073	49350	Modular Phaze - Claws Of Steel	Techno, Hard Techno, Industrial	M:/Volumes/Avantgarde/MP3/Modular Phaze - CONQUER YOUR HEART [2020]/03 - Modular Phaze - Claws Of Steel.mp3
-0.004077	1559	Capeesh Society - The Turning Point (Boundary Mix)	Deep House, Tech House, House	M:/Volumes/Abstracted/00001-10000/Capeesh Society - The Turning Point (Boundary Mix).wav
-0.004079	34460	dxrvo - Donnerstag	Techno, Hard Techno, Deep Techno	M:/Volumes/Abstracted/30001-40000/dxrvo - Donnerstag.flac
-0.004098	25501	Markus Nikolai - Kiss Your Mind (Original Mix)	Minimal, Tech House, Techno	M:/Volumes/Abstracted/20001-30000/Markus Nikolai - Kiss Your Mind (Original Mix).wav
-0.004121	5304	Lucas Moss - Cumacanga (Vlad Arapasu Remix)	Deep House, House, Tech House	M:/Volumes/Abstracted/00001-10000/Lucas Moss - Cumacanga (Vlad Arapasu Remix).flac
-0.004143	23084	Emanuele Montalto - S.O.S	House, Techno, Progressive House	M:/Volumes/Abstracted/20001-30000/Emanuele Montalto - S.O.S.flac
-0.004150	15400	Luis Mora - Nhlsm	Techno, Minimal, Minimal Techno	M:/Volumes/Abstracted/10001-20000/Luis Mora - Nhlsm.flac
-0.004171	3667	Giuseppe Scarano - A2 Back Sound VINYL ONLY	House, Tech House, Deep House	M:/Volumes/Abstracted/00001-10000/Giuseppe Scarano - Back Sound [NICEPEOPLE].aiff
-0.004188	3223	DJ Assassin - Face In The Crowd (Intellidread Mix)	House, Deep House, UK Garage	M:/Volumes/Abstracted/00001-10000/Face In The Crowd (Intellidread Mix).aiff
-0.004201	53606	She Knows - Natural Medicina	Deep House, House, Downtempo	M:/Volumes/Avantgarde/MP3/Various Artists - BAR 25 MUSIC PRESENTS [2019]/01 - She Knows - Natural Medicina.mp3
-0.004217	15081	Laverne Radix - Laverne's Day Off (Original Mix)	House, Techno, Deep House	M:/Volumes/Abstracted/10001-20000/Laverne Radix - Laverne's Day Off (Original Mix).wav
-0.004256	57856	HASSIO (COL), Sammy Morris - Maweke	Tech House, House, Techno	M:/Volumes/Avantgarde/MP3/Various Artists - ORGANIC CREATIONS ISSUE 22 Pt.2 [2019]/01 - HASSIO (COL), Sammy Morris - Maweke.mp3
-0.004315	37802	Playedby- Over A Cuppa	Tech House, House, Bassline	M:/Volumes/Abstracted/30001-40000/Playedby- Over A Cuppa.wav
-0.004316	31397	Glaskin - Galan	Electro, Techno, Breaks	M:/Volumes/Abstracted/30001-40000/10 - Galan.flac
-0.004378	32728	Beatfanatic - Fire	House, Disco, Disco	M:/Volumes/Abstracted/30001-40000/Beatfanatic - Fire.flac
-0.004404	4022	Hostox - Mina vai e vai e vai (Hostox reinterpretation)	House, Deep House, Tech House	M:/Volumes/Abstracted/00001-10000/Hostox - Mina - e vai e vai e vai (Hostox reinterpretation).wav
-0.004478	46930	Unknown Artist - b DRGS06B	Minimal, House, Tech House	M:/Volumes/Avantgarde/MP3/DRGS006 - Unknown Artist [2020]/02 - Unknown Artist - b DRGS06B.mp3
-0.004497	48041	Tetelepta - My Way	Techno, Minimal, Tribal	M:/Volumes/Avantgarde/MP3/Ivano Tetelepta - I Don't Give A F k EP [2020]/06 - Tetelepta - My Way.mp3
-0.004503	28450	155574 - Sweely - It-'s Over (Original Mix)	Techno, House, Deep House	M:/Volumes/Abstracted/20001-30000/Sweely - It-'s Over (Original Mix).flac
-0.004526	23914	Anz - Helps Your Two Hips Move	Drum n Bass, Dubstep, Grime	M:/Volumes/Abstracted/20001-30000/Helps Your Two Hips Move.flac
-0.004530	36027	Klanglos - Wake Up	Neo Trance, Techno, Progressive House	M:/Volumes/Abstracted/30001-40000/Klanglos - Wake Up.flac
-0.004530	6785	Ovum Recordings - 2001 - SNS Project - Give Us Hope [Original Mix]	House, UK Garage, Garage House	M:/Volumes/Abstracted/00001-10000/Ovum Recordings OVUM 303 24 2001 SNS Project Give Us Hope Original.aiff
-0.004544	44528	Makcim, Levi Verspeek - C2 BB&R VINYL ONLY	Minimal, Tech House, Minimal Techno	M:/Volumes/Albums/VA - dœiотсюда 2LP (Vinyl Only) MLREC001LP/Makcim, Levi Verspeek - C2 BB&R VINYL ONLY  [Ml Rec.].aiff
-0.004560	56091	Cardios Then 33 - Andanza (Original Mix)	Techno, Tech House, Neo Trance	M:/Volumes/Avantgarde/MP3/Various Artists - HUMBLE GROUND [2018]/04 - Cardios Then 33 - Andanza (Original Mix).mp3
-0.004574	24050	Howl Records - Gerardo - HWLST003.1	Minimal, Tech House, House	M:/Volumes/Abstracted/20001-30000/Howl Records - Gerardo - HWLST003 - 01 Gerardo - HWLST003.1.aiff
-0.004576	53809	Lampe - Between The Worlds (Original Mix)	Deep Techno, Techno, Minimal	M:/Volumes/Avantgarde/MP3/Various Artists - BETWEEN THE WORLDS [2018]/01 - Lampe - Between The Worlds (Original Mix).mp3
-0.004608	43555	Shari Vari - Shari Vari - Out of Order (Lucas Croon Dub)	Freestyle, Breakbeat, House	M:/Volumes/Albums/Frank0528-Electro/04 - Out of Order (Lucas Croon Dub).flac
-0.004622	35937	Kcik - 43 (Bonsoir) (Original Mix)	Deep House, House, Downtempo	M:/Volumes/Abstracted/30001-40000/Kcik - 43 (Bonsoir) (Original Mix).wav
-0.004638	45851	Freiboitar - Blew My Mind	House, Tech House, Deep House	M:/Volumes/Avantgarde/MP3/Black Jukebox 23 - Shir Khan Presents [2018]/01 - Freiboitar - Blew My Mind.mp3
-0.004649	51902	Andhim, Piper Davis - Tosch (Roman Flügel Remix)	Neo Trance, Techno, Electro	M:/Volumes/Avantgarde/MP3/Tosch Remixes - Andhim [2017]/01 - Andhim, Piper Davis - Tosch (Roman Flügel Remix).mp3
-0.004678	48781	Lotech/Hijack - Cold Sunday Dawn	Dub Techno, Ambient, Techno	M:/Volumes/Avantgarde/MP3/Lotech Hijack - APRIL COMES [2020]/02 - Lotech Hijack - Cold Sunday Dawn.mp3
-0.004739	56793	Alex Mine - Lost (Carl Cox Pure Remix)	Techno, Tech House, Bassline	M:/Volumes/Avantgarde/MP3/Various Artists - LOST [2018]/01 - Alex Mine - Lost (Carl Cox Pure Remix).mp3
-0.004773	27222	Planetary Assault Systems - Raww	Techno, Hard Techno, Acid	M:/Volumes/Abstracted/20001-30000/Raww.flac
-0.004789	29685	Wagool - Phoria	Minimal, Techno, Tech House	M:/Volumes/Abstracted/20001-30000/Wagool - Phoria.flac
-0.004794	28727	tobias. - Electric Storm	Techno, Acid, Ambient	M:/Volumes/Abstracted/20001-30000/tobias. - Electric Storm.flac
-0.004803	5535	Margot et Max, Saint-James - Monte La Musique (Saint-James Remix)	Disco, Electro, House	M:/Volumes/Abstracted/00001-10000/Margot et Max, Saint James – Monte La Musique Saint James Remix.flac
-0.004806	48594	Lampe - Expected Moment	Techno, Tech House, Progressive House	M:/Volumes/Avantgarde/MP3/Lampe - UNDECIDED EP [2019]/04 - Lampe - Expected Moment.mp3
-0.004886	54889	James Cole - Don't Stop This Feeling	Tech House, House, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - DON'T STOP THIS FEELING [2020]/03 - James Cole - Don't Stop This Feeling.mp3
-0.004905	44878	8Kays - Melkweg (Extended Mix)	Psy-Trance, Deep Techno, Progressive Trance	M:/Volumes/Avantgarde/MP3/8Kays - MELKWEG [2018]/01 - 8Kays - Melkweg (Extended Mix).mp3
-0.004910	5228	Amoss - Loose Change	Drum n Bass, Halftime, Jungle	M:/Volumes/Abstracted/00001-10000/Loose Change.flac
-0.004925	45577	Balthazar & JackRock - Seven Deadly Sins	Techno, Hard Techno, Industrial	M:/Volumes/Avantgarde/MP3/Balthazar & JackRock - ACID KISS [2018]/04 - Balthazar & JackRock - Seven Deadly Sins.mp3
-0.004929	30041	Shkedul - Tramontato	Techno, Deep Techno, Industrial	M:/Volumes/Abstracted/30001-40000/01 - Tramontato.aiff
-0.004984	29789	Yaleesa Hall & Malin Genie - Tournant	Minimal, Techno, Minimal Techno	M:/Volumes/Abstracted/20001-30000/Yaleesa Hall & Malin Genie - Tournant.wav
-0.004990	43632	havvoc - Hvvc02 with-EkouteSaPoto Gang (Free Download) - cosmic ants	Minimal, Tech House, Minimal Techno	M:/Volumes/Albums/havvoc - Hvvc02 with-EkouteSaPoto Gang (Free Download)/havvoc - Hvvc02 with-EkouteSaPoto Gang (Free Download) - 05 - cosmic ants.wav
-0.005097	61823	Gurbo - Astrobiology	Techno, Acid, Hard Techno	M:/Volumes/Avantgarde/MP3/Various Artists Pt.1 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/03 - Gurbo - Astrobiology.mp3
-0.005113	35088	Gojnea76 - FREAKKKKKK IT	House, Deep House, Tech House	M:/Volumes/Abstracted/30001-40000/Gojnea76 - FREAKKKKKK IT - 02 FREAKKKKKK IT.aiff
-0.005186	19925	Zefzeed - Stripped To The Bones VINYL ONLY	Minimal Techno, Minimal, Tech House	M:/Volumes/Abstracted/10001-20000/Zefzeed - Stripped To The Bones [Midi Club Romania].aiff
-0.005215	58196	Miles Sagnia - Perseverence (Kas:st Remix)	Techno, Deep Techno, Dub Techno	M:/Volumes/Avantgarde/MP3/Various Artists - PERSEVERENCE REMIXES [2019]/05 - Miles Sagnia - Perseverence (Kas st Remix).mp3
-0.005217	41426	Sylvester - 004A2	House, Deep House, Tech House	M:/Volumes/Avantgarde/HiRes/Sylvester - 004 [2020]/02 004A2.mp3
-0.005242	57629	Scott Marshall - Despair	Minimal Techno, Techno, Minimal	M:/Volumes/Avantgarde/MP3/Various Artists - NOTHING BUT... MINIMAL STYLE, VOL. 09 Pt.1 [2020]/05 - Scott Marshall - Despair.mp3
-0.005276	19221	Unknown Artist - Free	Tech House, House, Minimal	M:/Volumes/Abstracted/10001-20000/Unknown Artist - Free (Original Mix).flac
-0.005309	54747	Sun In Arms & Scolario - Possession (Original Mix)	Progressive Trance, Trance, Progressive House	M:/Volumes/Avantgarde/MP3/Various Artists - DESTINATION & POSSESSION [2018]/01 - Sun In Arms & Scolario - Possession (Original Mix).mp3
-0.005352	34507	Eddy - Someday (Diesel & Ether Live & Direct Mix)	House, Garage House, Euro House	M:/Volumes/Abstracted/30001-40000/Eddy - Someday (Diesel & Ether Live & Direct Mix).flac
-0.005449	18829	Toman - Seguimos	House, Tech House, Electro House	M:/Volumes/Abstracted/10001-20000/Toman - Seguimos [HIGHC002].flac
-0.005494	44858	Dave Seaman - Hired State Of Unconsciousness	Tech House, Progressive House, Deep House	M:/Volumes/Avantgarde/MP3/3D EP - Danny Howells, Dave Seaman, Darren Emerson [2018]/02 - Dave Seaman - Hired State Of Unconsciousness.mp3
-0.005526	36686	Matthew Dear - Dog Days [extended]	Techno, Tech House, Minimal	M:/Volumes/Abstracted/30001-40000/Matthew Dear - Dog Days [extended].flac
-0.005545	30289	Todd Terry - Pump (Stress It) (Tee's Freeze Mix)	House, Tribal House, Garage House	M:/Volumes/Abstracted/30001-40000/01. Todd Terry - Pump (Stress It) (Tee's Freeze Mix).flac
-0.005565	31228	James Bong - Postdam	Techno, Deep Techno, Dub Techno	M:/Volumes/Abstracted/30001-40000/06.James Bong - Postdam.flac
-0.005596	47487	Franco Rossi - Annoying	Techno, Tech House, Minimal	M:/Volumes/Avantgarde/MP3/Franco Rossi - ANNOYING [2019]/02 - Franco Rossi - Annoying.mp3
-0.005637	55455	Geju - Floating Field	Techno, Psy-Trance, Progressive Trance	M:/Volumes/Avantgarde/MP3/Various Artists - FLOATING FIELD [2020]/04 - Geju - Floating Field.mp3
-0.005643	56894	DJ Marika, Al-Fernandez - Madness	Tech House, House, Bassline	M:/Volumes/Avantgarde/MP3/Various Artists - MADNESS [2020]/04 - DJ Marika, Al-Fernandez - Madness.mp3
-0.005644	41178	Unknown - Unknown - Essential	Deep House, House, Tech House	M:/Volumes/Avantgarde/HiRes/RAYONAS - RAYONAS 003 [2022]/A1 Unknown - Essential [RAYONAS 003].flac
-0.005644	9012	Unknown - Essential [RAYONAS 003]	Deep House, House, Tech House	M:/Volumes/Abstracted/00001-10000/Unknown - Essential [RAYONAS 003].flac
-0.005701	45339	Arkade - Exile	Techno, Hard Techno, Deep Techno	M:/Volumes/Avantgarde/MP3/Arkade - DISCRIMINATION [2018]/01 - Arkade - Exile.mp3
-0.005821	33655	Country & Western - Positive Energy (Original Mix)	House, Italo House, Euro House	M:/Volumes/Abstracted/30001-40000/Country & Western - Positive Energy (Original Mix).flac
-0.005856	20549	ALF CHAMPION, MDHNTR FEAT MARCOS - CAR	House, Nu-Disco, Disco	M:/Volumes/Abstracted/20001-30000/ALF CHAMPION, MDHNTR FEAT MARCOS - EINS EP - 04 CAR.flac
-0.005861	61863	Sascha Audit - Relentless	Techno, Hard Techno, Industrial	M:/Volumes/Avantgarde/MP3/Various Artists Pt.2 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/01 - Sascha Audit - Relentless.mp3
-0.005883	17362	Rene Wise - Tizer	Techno, Deep Techno, Hard Techno	M:/Volumes/Abstracted/10001-20000/Rene Wise - Tizer.flac
-0.005904	56908	Camille Luciani, In Anima - Maelström	Techno, Deep Techno, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists - MAELSTRM [2019]/01 - Camille Luciani, In Anima - Maelström.mp3
-0.005906	1192	Ben Sims - Rock Your Body	Techno, House, Tech House	M:/Volumes/Abstracted/00001-10000/Ben Sims - Rock Your Body (Original Mix).wav
-0.005907	30073	Hayden Andre Presents Subculture - The Voyage (Hayden Andre Deep Mix)	Deep House, House, Acid House	M:/Volumes/Abstracted/30001-40000/01 Hayden Andre Presents Subculture The Voyage Hayden Andre Deep.flac
-0.005914	44854	Marbert Rocel - Dance Slow	Techno, Acid, Tribal	M:/Volumes/Avantgarde/MP3/25 COMPOST RECORDS - OVERTURE 3 EP - [2019]/06 - Marbert Rocel - Dance Slow.mp3
-0.005921	24447	Jesse Bru - Stay For A While	House, Deep House, Disco	M:/Volumes/Abstracted/20001-30000/Jesse Bru - Stay For A While.flac
-0.005933	61420	David Jackson, The Model - Reboot	Techno, Tech House, Progressive House	M:/Volumes/Avantgarde/MP3/Various Artists - WE ARE FRIENDS, PT. 3 [2019]/03 - David Jackson, The Model - Reboot.mp3
-0.005934	10013	S.O.N.S - Nite-Club	Techno, Trance, Acid	M:/Volumes/Abstracted/10001-20000/01 - Nite-Club.flac
-0.005938	50141	Aree - Phobia (Original Mix)	Techno, Deep Techno, Industrial	M:/Volumes/Avantgarde/MP3/Phobia - Aree [2018]/01 - Aree - Phobia (Original Mix).mp3
-0.005940	45920	Kontrabanda.dj - 25 July - Day Out of Time	Techno, Dub Techno, Minimal	M:/Volumes/Avantgarde/MP3/Boris The Spyder - NASHA VSELENNAYA (OUR UNIVERSE) Pt.2 [2019]/08 - Kontrabanda.dj - 25 July - Day Out of Time.mp3
-0.006052	47545	Gallery Six - Dry in Silver	Ambient, Drone, Experimental	M:/Volumes/Avantgarde/MP3/Gallery Six - GRAY IN THE NORTHERN SKY [2020]/03 - Gallery Six - Dry in Silver.mp3
-0.006056	38901	SUOM - Eightynine (Unreleased)	Techno, Industrial, Experimental	M:/Volumes/Abstracted/30001-40000/SUOM - Eightynine (Unreleased).wav
-0.006078	55390	Damian Lazarus & The Ancient Moons - Feedback Loop (Mad Professor Ariwa Dub 2)	Dub, Downtempo, Ambient	M:/Volumes/Avantgarde/MP3/Various Artists - FEEDBACK LOOP [2018]/05 - Damian Lazarus & The Ancient Moons - Feedback Loop (Mad Professor Ariwa Dub 2).mp3
-0.006087	33173	Carebears - A Freak A	Minimal, Tech House, House	M:/Volumes/Abstracted/30001-40000/Carebears - A Freak A [CADENZA131].flac
-0.006094	45233	Andrea Oliva - Piano Not Piano [Hot Creations]	Techno, Tech House, House	M:/Volumes/Avantgarde/MP3/Andrea Oliva - UPSIDE DOWN EP [2018]/02 - Andrea Oliva - Piano Not Piano [Hot Creations].mp3
-0.006094	56954	Christian Löffler - Vind (Hunter/Game Remix)	Techno, Tech House, Neo Trance	M:/Volumes/Avantgarde/MP3/Various Artists - MARE [2017]/02 - Christian Löffler - Vind (Hunter Game Remix).mp3
-0.006166	14293	Violent Cases Records - Interstellar Overdrive	Acid, Techno, Hard Techno	M:/Volumes/Abstracted/10001-20000/Interstellar Overdrive.flac
-0.006166	46212	Chathura - Uncanny Tales	Deep Techno, Techno, Minimal	M:/Volumes/Avantgarde/MP3/Chathura - DARK ATMOSPHERE EP [2019]/02 - Chathura - Uncanny Tales.mp3
-0.006171	23381	MarKk0 - Final 1	Experimental, Minimal, Techno	M:/Volumes/Abstracted/20001-30000/Final 1.flac
-0.006175	18737	The Trip - Free Your Mind (Fantasy Mix)	Tech House, House, Deep House	M:/Volumes/Abstracted/10001-20000/The Trip - Free Your Mind (Fantasy Mix).flac
-0.006214	24668	KamavoSian - One With The Void	Hard Techno, Techno, Industrial	M:/Volumes/Abstracted/20001-30000/KamavoSian ERDS028 KamavoSian 01 One With The Void Original mix.flac
-0.006255	26529	Oleg Makovskiy - White Rabbits (Original Mix)	Minimal, Tech House, Minimal Techno	M:/Volumes/Abstracted/20001-30000/Oleg Makovskiy - White Rabbits (Original Mix).flac
-0.006258	62390	Zetbee - Deep In My Soul (Original Mix)	House, Deep House, Tech House	M:/Volumes/Avantgarde/MP3/Zetbee - DEEP IN MY SOUL [2018]/01 - Zetbee - Deep In My Soul (Original Mix).mp3
-0.006258	33860	Daniel Steinberg Lift Your Heart Kristin Velvet Arms & Legs	Deep House, House, Tech House	M:/Volumes/Abstracted/30001-40000/Daniel Steinberg Lift Your Heart Kristin Velvet Arms & Legs.wav
-0.006280	10048	Feline Mob - Abusin'	UK Garage, House, Bassline	M:/Volumes/Abstracted/10001-20000/01. Feline Mob - Abusin'.flac
-0.006292	12416	Darius the Barbarian - How I Move	Electro, Breakbeat, Breaks	M:/Volumes/Abstracted/10001-20000/Darius the Barbarian - How I Move.flac
-0.006343	56442	Balako - Jungle Music	Afrobeat, Disco, Disco	M:/Volumes/Avantgarde/MP3/Various Artists - JUNGLE MUSIC - EP [2018]/03 - Balako - Jungle Music.mp3
-0.006355	43984	Masomenos - Uap	Minimal, Techno, Tech House	M:/Volumes/Albums/Masomenos - Unidentified Aerial Phenomena/03. Masomenos - Uap.flac
-0.006460	8172	157764 - Specii - Tacerea [Lascu Remix]	Minimal, Minimal Techno, Tech House	M:/Volumes/Abstracted/00001-10000/Specii - Tacerea [Lascu Remix].flac
-0.006484	32904	Bobby Blanco - 3am (Original Mix)	House, Disco, Nu-Disco	M:/Volumes/Abstracted/30001-40000/Bobby Blanco - 3am (Original Mix).flac
-0.006492	41211	Reboot - Reboot - Lotus	Tech House, House, Tribal House	M:/Volumes/Avantgarde/HiRes/REBOOT - Lind EP [2025]/B2 Reboot - Lotus.flac
-0.006496	61909	80DoppelD - Pain	Techno, Hard Techno, Doomcore	M:/Volumes/Avantgarde/MP3/Various Artists Pt.4 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/05 - 80DoppelD - Pain.mp3
-0.006496	61865	80DoppelD - Pain	Techno, Hard Techno, Doomcore	M:/Volumes/Avantgarde/MP3/Various Artists Pt.2 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/03 - 80DoppelD - Pain.mp3
-0.006508	60526	Mariano Fonrouge - Seeker	Tech House, Deep House, Techno	M:/Volumes/Avantgarde/MP3/Various Artists - TWENTY NINE [2020]/02 - Mariano Fonrouge - Seeker.mp3
-0.006518	477	Alexander Skancke, Sonya Zlo - Do You Feel The Love?	House, Deep House, Nu-Disco	M:/Volumes/Abstracted/00001-10000/Alexander Skancke, Sonya Zlo Do You Feel The Love QRK012.flac
